,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1,0.0,3337.434898876575,1123.4945407425548,729.8977163028705,443.9811882712289,237.1918590003213,115.34714879159655,264.5594362466968,156.42859819689264,304.1313070921992,101.83570062771297,349.5757493784057,34.65222412851972,253.7044042971013,71.57484467590544,123.5744230818953,8.832920273086385,393.7937640857646,170.1526557950815,7.507982232123427,247.84878574266585,75.25068992044392,109.89320323669992,440.88090809416224,168.8100024331631,135.46400496241395,112.25634851205142,234.12273547909987,212.70110431308018,5.005321488082285,4.843859504595759,4.692488895077142,4.550292261892986,242.0878117009782
2,3337.434898876575,0.0,2683.7060476956044,1549.792164363299,883.786374282295,453.26662720949673,214.30207337653886,481.4907217963066,280.2472729881365,538.1351228412807,178.38792761248268,607.2990161665924,59.78138058115022,435.0963192565802,122.12268859970544,209.90850452648098,14.945345817333699,663.9955024132581,286.0174611529978,12.585554372491535,414.427736640703,125.54129131133533,182.95686384822574,732.6177179030645,280.02684185395594,224.35201265705314,185.64106313079245,386.64337784491346,350.8184542065971,8.245708037149626,7.970851102577973,7.713726873462554,7.4726729086668495,397.2012634468637
3,1123.4945407425548,2683.7060476956044,0.0,1173.854157335379,595.0253393844763,286.0969183298217,129.85451109800377,283.6508798095988,161.72708723070676,305.698482842185,100.08577888888344,337.322014478969,32.93092454122079,238.01095019502924,66.40953860343218,113.56452283656058,8.04978191649452,356.24067001268406,152.92044514409338,6.708151597078769,220.27977856422135,66.56183911506872,96.78354285693092,386.75148981712505,147.5477158513875,118.00710587907736,97.48926782513756,202.74512248169017,183.70717567013264,4.312383169550636,4.163680301635098,4.02489095824726,3.8950557660457363,206.8349879539614
4,729.8977163028705,1549.792164363299,1173.854157335379,0.0,773.1370658410524,330.43168990640163,140.60372594158332,294.8459427507165,163.44036722973712,302.6321096572773,97.53369348431457,324.6623671493628,31.378081300679543,224.91337059503755,62.319268093576326,105.93930972233682,7.4709720742036225,329.1561678968563,140.74217792962162,6.152565237579454,201.41207425062262,60.69200470080956,88.02795036671851,350.9660892193621,133.6187550013389,106.66485323377462,87.96610259966275,182.64741469338384,165.2518429223266,3.873837371809286,3.7354860371018113,3.606676173753473,3.486453634628357,184.94477438930855
5,443.9811882712289,883.786374282295,595.0253393844763,773.1370658410524,0.0,376.8647588824601,142.54373803475727,280.2320129406462,149.12592579759658,268.45677728048696,84.75380309643118,277.7135375891415,26.50918963327991,188.1137480549055,51.69201746736421,87.26333817334766,6.117505575073045,268.1499981439022,114.147280276634,4.970473279746848,162.15175862106787,48.710788084824415,70.45463381186075,280.1992915356533,106.43473528214211,84.78891399299587,69.79291437593072,144.66213609843862,130.67491558020842,3.0587527875365224,2.9454656472573917,2.8402704455696273,2.7423300853775716,145.30985899235597
6,237.1918590003213,453.26662720949673,286.0969183298217,330.43168990640163,376.8647588824601,0.0,137.07424366546698,239.53718349053327,119.50322389605644,206.52473527034167,63.39024648520089,203.47237454085172,19.11901130802524,133.9968172327255,36.45294525094538,61.02908224903177,4.248669370610731,185.13091065033336,78.40526867707523,3.398935496488585,110.45034014168259,33.064746353553964,47.676801660261766,189.08622144778124,71.64553650531792,56.94543496189538,46.777062406352144,96.77311821980138,87.26446910923164,2.039361297893151,1.9609243248972608,1.8882974980492138,1.8208583016903133,96.36843227123816
7,115.34714879159655,214.30207337653886,129.85451109800377,140.60372594158332,142.54373803475727,137.07424366546698,0.0,203.8534530986533,90.400791476824,146.4657101862442,43.157627389548644,134.68093340637205,12.39684729703429,85.52653548107627,22.97968062360325,38.08758170534968,2.62963439337504,113.78759498689283,47.90532659959518,2.0661413090803884,66.84203382748755,19.931868296030977,28.640762233583242,113.23869448181782,42.78774594418566,33.923612068153716,27.802906896532356,57.40024748552665,51.66241826701811,1.2052490969635599,1.1570391330850176,1.1125376279663632,1.0713325306342754,56.62766250753114
8,264.5594362466968,481.4907217963066,283.6508798095988,294.8459427507165,280.2320129406462,239.53718349053327,203.8534530986533,0.0,355.4445269395259,511.89753461747284,141.40862965824795,423.6387746642641,37.91109956912626,256.2130028433601,67.7649075996094,110.93005517422229,7.582220254774328,325.3807221734852,136.03612457846532,5.8324771190571765,187.7246134792501,55.72949042111938,79.76674129402146,314.2872602340366,118.38831623214675,93.60236511254931,76.52226987792048,157.62514189743405,141.57553972909233,3.296617502075795,3.1592584394893035,3.0328881019097316,2.9162385595285882,153.93282575094548
9,156.42859819689264,280.2472729881365,161.72708723070676,163.44036722973712,149.12592579759658,119.50322389605644,90.400791476824,355.4445269395259,0.0,510.7633378652362,125.41805741767102,352.25010860547906,30.261680822570302,198.83524811742035,51.516009774171906,83.01320296360724,5.604015219137942,238.08384262470767,98.71615506997226,4.2030114143534565,134.47802480926165,39.7185801288065,56.5973364641856,222.12688957171156,83.38306349645833,65.72238842472964,53.580857311820054,110.09312745962734,98.65907322706686,2.2925516805564308,2.192875520532238,2.1015057071767282,2.017445478889659,106.33275774268192
10,304.1313070921992,538.1351228412807,305.698482842185,302.6321096572773,268.45677728048696,206.52473527034167,146.4657101862442,511.89753461747284,510.7633378652362,0.0,406.40008897638256,1014.5941124284642,81.71570367728312,515.4387761402231,129.8349072684584,204.94700844597145,13.619284558631103,571.4653194091688,234.57589511885618,9.904934224458984,314.7138772210598,92.40189197878097,130.9971002379672,511.8377626935969,191.385597055268,150.3278295298406,122.17805849543946,250.34508498039008,223.78387828952856,5.1882988794785145,4.952467112229492,4.737142455176036,4.539761519543701,238.8927018505872
11,101.83570062771297,178.38792761248268,100.08577888888344,97.53369348431457,84.75380309643118,63.39024648520089,43.157627389548644,141.40862965824795,125.41805741767102,406.40008897638256,0.0,560.5511001534652,40.13062041045303,237.31146071768777,57.38578548102026,88.0683754936376,5.732946030714776,236.79581044061118,96.00027678109208,4.013062221500344,126.45501769808178,36.870122654976186,51.96105711488596,201.98874003154157,75.19164519745087,58.83014762195498,47.64841028739267,97.33113270180591,86.76344811289557,2.006531110750172,1.9109820102382589,1.8241191915910653,1.7448096615218887,91.6564983971622
12,349.5757493784057,607.2990161665924,337.322014478969,324.6623671493628,277.7135375891415,203.47237454085172,134.68093340637205,423.6387746642641,352.25010860547906,1014.5941124284642,560.5511001534652,0.0,225.42233054864099,1184.9151483328396,268.6235882390037,395.7592132562697,25.046926742798764,1013.4346844231525,404.4406597251021,16.69795116186584,520.9050339162097,150.62357311274783,210.7996506110572,814.5948236738438,301.69117968192404,234.99491473389583,189.58638994476127,385.92700027776675,342.9633412831656,7.909555813515398,7.514078022839629,7.156264783656789,6.830980020763301,358.1594956849725
13,34.65222412851972,59.78138058115022,32.93092454122079,31.378081300679543,26.50918963327991,19.11901130802524,12.39684729703429,37.91109956912626,30.261680822570302,81.71570367728312,40.13062041045303,225.42233054864099,0.0,190.86681848001987,38.46226062159893,53.12426943584659,3.227658774943613,126.96805801543731,49.6362177136172,2.0172867343397582,62.15384045053311,17.792523766465255,24.695076240348616,94.76668216040589,34.889859475699154,27.037940707851806,21.716398587828014,44.03378587232278,38.99628259940424,0.8965718819287815,0.8493838881430561,0.8069146937359033,0.768490184510384,40.2099514494857
14,253.7044042971013,435.0963192565802,238.01095019502924,224.91337059503755,188.1137480549055,133.9968172327255,85.52653548107627,256.2130028433601,198.83524811742035,515.4387761402231,237.31146071768777,1184.9151483328396,190.86681848001987,0.0,454.8913102892647,558.4872753772477,31.811137843785474,1201.3161024256954,456.59068349802067,18.1777930535917,551.3178658467049,155.87505525476766,214.18281969265976,815.1280009977121,298.0182785681878,229.58307579861346,183.45628840787782,370.3363356527903,326.68840683400714,7.484973610302465,7.0691417430634385,6.697081651323257,6.3622275687570955,332.1379570850656
15,71.57484467590544,122.12268859970544,66.40953860343218,62.319268093576326,51.69201746736421,36.45294525094538,22.97968062360325,67.7649075996094,51.516009774171906,129.8349072684584,57.38578548102026,268.6235882390037,38.46226062159893,454.8913102892647,0.0,253.22126417025066,12.820754117042778,453.9028842373538,165.61662215939225,6.410377058521389,190.4538008865315,53.00596846753326,71.93458679103661,271.0279800104237,98.27138879936118,75.17918394481582,59.71905368189691,119.93755174103781,105.3314535927667,2.403891396945521,2.262486020654608,2.136792352840463,2.024329597427807,105.41524929218069
16,123.5744230818953,209.90850452648098,113.56452283656058,105.93930972233682,87.26333817334766,61.02908224903177,38.08758170534968,110.93005517422229,83.01320296360724,204.94700844597145,88.0683754936376,395.7592132562697,53.12426943584659,558.4872753772477,253.22126417025066,0.0,35.41618121645425,1114.547494619734,381.2508641136912,14.166472486581702,409.19784218512154,111.56131424389336,149.0346241491066,554.5855119060105,199.07497955120039,151.03690202692513,119.14393084639258,237.86840680658378,207.83476843083514,4.722157495527234,4.427022652056781,4.16660955487697,3.9351312462726944,204.3509851882016
17,8.832920273086385,14.945345817333699,8.04978191649452,7.4709720742036225,6.117505575073045,4.248669370610731,2.62963439337504,7.582220254774328,5.604015219137942,13.619284558631103,5.732946030714776,25.046926742798764,3.227658774943613,31.811137843785474,12.820754117042778,35.41618121645425,0.0,126.96806372479983,38.60594884658169,1.3448578833672862,37.29230594723993,9.884735870300137,12.935516707567212,47.383343210885855,16.798821984431587,12.617706231043538,9.87109071106708,19.57057237883845,16.99838035897688,0.3842451095335103,0.35862876889794293,0.33621447084182154,0.31643714902759673,16.381832808653222
18,393.7937640857646,663.9955024132581,356.24067001268406,329.1561678968563,268.1499981439022,185.13091065033336,113.78759498689283,325.3807221734852,238.08384262470767,571.4653194091688,236.79581044061118,1013.4346844231525,126.96805801543731,1201.3161024256954,453.9028842373538,1114.547494619734,126.96806372479983,0.0,2733.591389431481,84.64537581653322,2200.4796642984593,559.930884625818,712.3914175657071,2556.2642989800056,892.1121582529203,661.7988531714678,512.561445685163,1007.8135575075477,869.276135520917,19.533548265353822,18.138294817828548,16.929075163306646,15.87100796559998,818.7931125232273
19,170.1526557950815,286.0174611529978,152.92044514409338,140.74217792962162,114.147280276634,78.40526867707523,47.90532659959518,136.03612457846532,98.71615506997226,234.57589511885618,96.00027678109208,404.4406597251021,49.6362177136172,456.59068349802067,165.61662215939225,381.2508641136912,38.60594884658169,2733.591389431481,0.0,57.90892326987254,1338.1570588014968,319.2239221717668,389.8979197856706,1360.2024026503773,465.01011361060057,339.5701652810542,259.7493203191263,505.6195698817037,432.5111532812792,9.651487211645422,8.909065118441928,8.272703324267505,7.721189769316339,396.78396495547634
20,7.507982232123427,12.585554372491535,6.708151597078769,6.152565237579454,4.970473279746848,3.398935496488585,2.0661413090803884,5.8324771190571765,4.2030114143534565,9.904934224458984,4.013062221500344,16.69795116186584,2.0172867343397582,18.1777930535917,6.410377058521389,14.166472486581702,1.3448578833672862,84.64537581653322,57.90892326987254,0.0,93.23076486809984,19.769471740600274,22.637154238242623,75.81334913741738,25.19823297664738,18.02529461577648,13.572749727717234,26.094096505117932,22.09789446666995,0.4890392303153768,0.4482859611224287,0.4138024256514726,0.3842451095335103,19.65819937038387
21,247.84878574266585,414.427736640703,220.27977856422135,201.41207425062262,162.15175862106787,110.45034014168259,66.84203382748755,187.7246134792501,134.47802480926165,314.7138772210598,126.45501769808178,520.9050339162097,62.15384045053311,551.3178658467049,190.4538008865315,409.19784218512154,37.29230594723993,2200.4796642984593,1338.1570588014968,93.23076486809984,0.0,1027.8723467045427,1046.1968907248604,3284.7971404217983,1048.1035488398093,728.9236142531935,537.6660895350684,1017.5309902730352,851.0620872543238,18.646152973619966,16.951048157836336,15.538460811349973,14.343194595092283,730.062123197947
22,75.25068992044392,125.54129131133533,66.56183911506872,60.69200470080956,48.710788084824415,33.064746353553964,19.931868296030977,55.72949042111938,39.7185801288065,92.40189197878097,36.870122654976186,150.62357311274783,17.792523766465255,155.87505525476766,53.00596846753326,111.56131424389336,9.884735870300137,559.930884625818,319.2239221717668,19.769471740600274,1027.8723467045427,0.0,499.1507874572125,1393.0745786124724,416.7170606047966,278.2212788252884,199.52003516721396,369.88495655326494,304.53754555725527,6.589823913533426,5.930841522180083,5.391674111072803,4.9423679351500684,250.0757483212088
23,109.89320323669992,182.95686384822574,96.78354285693092,88.02795036671851,70.45463381186075,47.676801660261766,28.640762233583242,79.76674129402146,56.5973364641856,130.9971002379672,51.96105711488596,210.7996506110572,24.695076240348616,214.18281969265976,71.93458679103661,149.0346241491066,12.935516707567212,712.3914175657071,389.8979197856706,22.637154238242623,1046.1968907248604,499.1507874572125,0.0,3190.297091920966,848.2922894355452,530.9649547686838,365.5386137950635,658.8384853888175,531.3715423222901,11.318577119121311,10.060957439218942,9.054861695297049,8.231692450270044,413.6177665101016
24,440.88090809416224,732.6177179030645,386.75148981712505,350.9660892193621,280.1992915356533,189.08622144778124,113.23869448181782,314.2872602340366,222.12688957171156,511.8377626935969,201.98874003154157,814.5948236738438,94.76668216040589,815.1280009977121,271.0279800104237,554.5855119060105,47.383343210885855,2556.2642989800056,1360.2024026503773,75.81334913741738,3284.7971404217983,1393.0745786124724,3190.297091920966,0.0,5326.852165750803,2963.7287938197633,1912.8333680986987,3309.741471405947,2595.2484910660205,54.1523922410124,47.383343210885855,42.118527298565205,37.90667456870869,1888.9549984054418
25,168.8100024331631,280.02684185395594,147.5477158513875,133.6187550013389,106.43473528214211,71.64553650531792,42.78774594418566,118.38831623214675,83.38306349645833,191.385597055268,75.19164519745087,301.69117968192404,34.889859475699154,298.0182785681878,98.27138879936118,199.07497955120039,16.798821984431587,892.1121582529203,465.01011361060057,25.19823297664738,1048.1035488398093,416.7170606047966,848.2922894355452,5326.852165750803,0.0,1773.1087342365972,1017.2355428855137,1650.0979900872865,1242.126547238548,25.19823297664738,21.598485408554897,18.898674732485535,16.798821984431587,828.7431415363345
26,135.46400496241395,224.35201265705314,118.00710587907736,106.66485323377462,84.78891399299587,56.94543496189538,33.923612068153716,93.60236511254931,65.72238842472964,150.3278295298406,58.83014762195498,234.99491473389583,27.037940707851806,229.58307579861346,75.17918394481582,151.03690202692513,12.617706231043538,661.7988531714678,339.5701652810542,18.02529461577648,728.9236142531935,278.2212788252884,530.9649547686838,2963.7287938197633,1773.1087342365972,0.0,1273.420566811231,1836.1474182779457,1295.7909166158329,25.235412462087076,21.029510385072562,18.02529461577648,15.772132788804422,768.4869771819835
27,112.25634851205142,185.64106313079245,97.48926782513756,87.96610259966275,69.79291437593072,46.777062406352144,27.802906896532356,76.52226987792048,53.580857311820054,122.17805849543946,47.64841028739267,189.58638994476127,21.716398587828014,183.45628840787782,59.71905368189691,119.14393084639258,9.87109071106708,512.561445685163,259.7493203191263,13.572749727717234,537.6660895350684,199.52003516721396,365.5386137950635,1912.8333680986987,1017.2355428855137,1273.420566811231,0.0,2370.1521257642626,1486.7949732336479,27.145499455434468,21.716399564347576,18.096999636956312,15.511713974533981,743.9888912752508
28,234.12273547909987,386.64337784491346,202.74512248169017,182.64741469338384,144.66213609843862,96.77311821980138,57.40024748552665,157.62514189743405,110.09312745962734,250.34508498039008,97.33113270180591,385.92700027776675,44.03378587232278,370.3363356527903,119.93755174103781,237.86840680658378,19.57057237883845,1007.8135575075477,505.6195698817037,26.094096505117932,1017.5309902730352,369.88495655326494,658.8384853888175,3309.741471405947,1650.0979900872865,1836.1474182779457,2370.1521257642626,0.0,4823.577811773019,78.2822895153538,58.71171713651535,46.969373709212284,39.1411447576769,1839.0153048695154
29,212.70110431308018,350.8184542065971,183.70717567013264,165.2518429223266,130.67491558020842,87.26446910923164,51.66241826701811,141.57553972909233,98.65907322706686,223.78387828952856,86.76344811289557,342.9633412831656,38.99628259940424,326.68840683400714,105.3314535927667,207.83476843083514,16.99838035897688,869.276135520917,432.5111532812792,22.09789446666995,851.0620872543238,304.53754555725527,531.3715423222901,2595.2484910660205,1242.126547238548,1295.7909166158329,1486.7949732336479,4823.577811773019,0.0,110.48947233334972,73.65964822223314,55.24473616667486,44.1957889333399,2018.8230503017332
30,5.005321488082285,8.245708037149626,4.312383169550636,3.873837371809286,3.0587527875365224,2.039361297893151,1.2052490969635599,3.296617502075795,2.2925516805564308,5.1882988794785145,2.006531110750172,7.909555813515398,0.8965718819287815,7.484973610302465,2.403891396945521,4.722157495527234,0.3842451095335103,19.533548265353822,9.651487211645422,0.4890392303153768,18.646152973619966,6.589823913533426,11.318577119121311,54.1523922410124,25.19823297664738,25.235412462087076,27.145499455434468,78.2822895153538,110.48947233334972,0.0,2.6897157667345724,1.7931438444897148,1.3448578833672862,58.974598111151614
31,4.843859504595759,7.970851102577973,4.163680301635098,3.7354860371018113,2.9454656472573917,1.9609243248972608,1.1570391330850176,3.1592584394893035,2.192875520532238,4.952467112229492,1.9109820102382589,7.514078022839629,0.8493838881430561,7.0691417430634385,2.262486020654608,4.427022652056781,0.35862876889794293,18.138294817828548,8.909065118441928,0.4482859611224287,16.951048157836336,5.930841522180083,10.060957439218942,47.383343210885855,21.598485408554897,21.029510385072562,21.716399564347576,58.71171713651535,73.65964822223314,2.6897157667345724,0.0,2.6897157667345724,1.7931438444897148,73.7182476389395
32,4.692488895077142,7.713726873462554,4.02489095824726,3.606676173753473,2.8402704455696273,1.8882974980492138,1.1125376279663632,3.0328881019097316,2.1015057071767282,4.737142455176036,1.8241191915910653,7.156264783656789,0.8069146937359033,6.697081651323257,2.136792352840463,4.16660955487697,0.33621447084182154,16.929075163306646,8.272703324267505,0.4138024256514726,15.538460811349973,5.391674111072803,9.054861695297049,42.118527298565205,18.898674732485535,18.02529461577648,18.096999636956312,46.969373709212284,55.24473616667486,1.7931438444897148,2.6897157667345724,0.0,2.6897157667345724,98.29099685191935
33,4.550292261892986,7.4726729086668495,3.8950557660457363,3.486453634628357,2.7423300853775716,1.8208583016903133,1.0713325306342754,2.9162385595285882,2.017445478889659,4.539761519543701,1.7448096615218887,6.830980020763301,0.768490184510384,6.3622275687570955,2.024329597427807,3.9351312462726944,0.31643714902759673,15.87100796559998,7.721189769316339,0.3842451095335103,14.343194595092283,4.9423679351500684,8.231692450270044,37.90667456870869,16.798821984431587,15.772132788804422,15.511713974533981,39.1411447576769,44.1957889333399,1.3448578833672862,1.7931438444897148,2.6897157667345724,0.0,147.436495277879
34,242.0878117009782,397.2012634468637,206.8349879539614,184.94477438930855,145.30985899235597,96.36843227123816,56.62766250753114,153.93282575094548,106.33275774268192,238.8927018505872,91.6564983971622,358.1594956849725,40.2099514494857,332.1379570850656,105.41524929218069,204.3509851882016,16.381832808653222,818.7931125232273,396.78396495547634,19.65819937038387,730.062123197947,250.0757483212088,413.6177665101016,1888.9549984054418,828.7431415363345,768.4869771819835,743.9888912752508,1839.0153048695154,2018.8230503017332,58.974598111151614,73.7182476389395,98.29099685191935,147.436495277879,0.0
